"GEO_ID","NAME","P009001","P009002","P009003","P009004","P009005","P009006","P009007"
"id","Label for GEO_ID","Total races tallied","Total races tallied!!White alone or in combination with one or more other races","Total races tallied!!Black or African American alone or in combination with one or more other races","Total races tallied!!American Indian and Alaska Native alone or in combination with one or more other races","Total races tallied!!Asian alone or in combination with one or more other races","Total races tallied!!Native Hawaiian and Other Pacific Islander alone or in combination with one or more other races","Total races tallied!!Some other race alone or in combination with one or more other races"
"0500000US38097","Traill County, North Dakota","8522","8284","20","98","15","2","103"
"0500000US38099","Walsh County, North Dakota","12535","11867","62","181","45","9","371"
"0500000US38101","Ward County, North Dakota","59896","55203","1640","1641","765","78","569"
"0500000US38103","Wells County, North Dakota","5115","5070","8","21","13","0","3"
"0500000US38105","Williams County, North Dakota","20209","18787","52","1246","62","5","57"
"0500000US39001","Adams County, Ohio","27644","27009","79","424","58","10","64"
"0500000US39003","Allen County, Ohio","110164","93568","14143","705","793","24","931"
"0500000US39005","Ashland County, Ohio","52948","51614","525","247","351","34","177"
"0500000US39007","Ashtabula County, Ohio","104190","97973","3778","669","494","58","1218"
"0500000US39009","Athens County, Ohio","63311","59044","1783","603","1392","38","451"
"0500000US39011","Auglaize County, Ohio","47007","46110","219","265","242","22","149"
"0500000US39013","Belmont County, Ohio","70818","67202","2812","298","302","27","177"
"0500000US39015","Brown County, Ohio","42551","41718","448","227","83","6","69"
"0500000US39017","Butler County, Ohio","336807","306882","18972","1996","5961","250","2746"
"0500000US39019","Carroll County, Ohio","29045","28509","200","213","53","9","61"
"0500000US39021","Champaign County, Ohio","39331","37615","1115","293","137","17","154"
"0500000US39023","Clark County, Ohio","147220","129581","14059","1347","1065","99","1069"
"0500000US39025","Clermont County, Ohio","179584","174298","2009","1021","1466","69","721"
"0500000US39027","Clinton County, Ohio","40974","39300","1051","265","221","7","130"
"0500000US39029","Columbiana County, Ohio","112997","108896","2812","562","367","51","309"
"0500000US39031","Coshocton County, Ohio","36980","35988","524","210","145","16","97"
"0500000US39033","Crawford County, Ohio","47290","46305","363","253","184","20","165"
"0500000US39035","Cuyahoga County, Ohio","1419322","957499","392902","8311","29609","1011","29990"
"0500000US39037","Darke County, Ohio","53732","52676","347","262","190","26","231"
"0500000US39039","Defiance County, Ohio","40082","37095","840","242","175","15","1715"
"0500000US39041","Delaware County, Ohio","111316","104788","3216","622","2008","76","606"
"0500000US39043","Erie County, Ohio","80877","71662","7579","519","410","20","687"
"0500000US39045","Fairfield County, Ohio","124119","117939","3663","813","1152","71","481"
"0500000US39047","Fayette County, Ohio","28799","27482","742","180","180","17","198"
"0500000US39049","Franklin County, Ohio","1095003","824151","204385","9185","37623","1190","18469"
"0500000US39051","Fulton County, Ohio","42555","40669","187","258","224","32","1185"
"0500000US39053","Gallia County, Ohio","31433","29917","974","320","138","2","82"
"0500000US39055","Geauga County, Ohio","91582","89159","1281","323","546","49","224"
"0500000US39057","Greene County, Ohio","150570","134124","10452","1278","3662","123","931"
"0500000US39059","Guernsey County, Ohio","41398","39803","847","398","183","10","157"
"0500000US39061","Hamilton County, Ohio","857436","625289","203999","5071","15823","594","6660"
"0500000US39063","Hancock County, Ohio","72166","68572","1026","373","1017","32","1146"
"0500000US39065","Hardin County, Ohio","32231","31420","298","217","181","6","109"
"0500000US39067","Harrison County, Ohio","16023","15460","450","58","26","3","26"
"0500000US39069","Henry County, Ohio","29467","28076","215","154","155","2","865"
"0500000US39071","Highland County, Ohio","41259","39941","736","283","170","24","105"
"0500000US39073","Hocking County, Ohio","28564","27847","322","292","62","3","38"
"0500000US39075","Holmes County, Ohio","39099","38716","159","108","47","6","63"
"0500000US39077","Huron County, Ohio","60089","57653","769","325","203","22","1117"
"0500000US39079","Jackson County, Ohio","32922","32212","267","272","87","14","70"
"0500000US39081","Jefferson County, Ohio","74718","69026","4569","444","341","36","302"
"0500000US39083","Knox County, Ohio","55014","53704","499","371","243","23","174"
"0500000US39085","Lake County, Ohio","229758","219004","5345","868","2511","93","1937"
"0500000US39087","Lawrence County, Ohio","62930","60703","1557","359","160","25","126"
"0500000US39089","Licking County, Ohio","147229","140665","3616","1072","1145","78","653"
"0500000US39091","Logan County, Ohio","46616","44770","1065","267","267","40","207"
"0500000US39093","Lorain County, Ohio","291267","249020","26891","2664","2354","189","10149"
"0500000US39095","Lucas County, Ohio","465574","361106","81665","3635","6924","245","11999"
"0500000US39097","Madison County, Ohio","40645","37259","2685","221","245","23","212"
"0500000US39099","Mahoning County, Ohio","261432","211595","42704","1563","1646","122","3802"
"0500000US39101","Marion County, Ohio","66881","61531","4066","358","464","26","436"
"0500000US39103","Medina County, Ohio","152368","148120","1695","717","1220","56","560"
"0500000US39105","Meigs County, Ohio","23312","22763","228","210","37","1","73"
"0500000US39107","Mercer County, Ohio","41168","40511","70","251","139","17","180"
"0500000US39109","Miami County, Ohio","99909","95621","2406","507","921","30","424"
"0500000US39111","Monroe County, Ohio","15285","15081","52","94","23","6","29"
"0500000US39113","Montgomery County, Ohio","568289","435125","115226","3986","9258","459","4235"
"0500000US39115","Morgan County, Ohio","15324","14245","745","251","26","7","50"
"0500000US39117","Morrow County, Ohio","31868","31337","113","249","69","6","94"
"0500000US39119","Muskingum County, Ohio","85884","80504","4126","629","321","34","270"
"0500000US39121","Noble County, Ohio","14114","13059","958","73","16","0","8"
"0500000US39123","Ottawa County, Ohio","41362","39917","353","208","128","27","729"
"0500000US39125","Paulding County, Ohio","20582","19704","271","168","45","6","388"
"0500000US39127","Perry County, Ohio","34376","33835","122","241","60","28","90"
"0500000US39129","Pickaway County, Ohio","53255","48950","3533","443","177","32","120"
"0500000US39131","Pike County, Ohio","28109","27156","332","483","70","15","53"
"0500000US39133","Portage County, Ohio","153990","145225","5518","996","1564","52","635"
"0500000US39135","Preble County, Ohio","42609","41936","198","242","148","15","70"
"0500000US39137","Putnam County, Ohio","34988","33672","89","116","85","7","1019"
"0500000US39139","Richland County, Ohio","130613","115075","12978","896","868","82","714"
"0500000US39141","Ross County, Ohio","74355","68112","4950","657","390","49","197"
"0500000US39143","Sandusky County, Ohio","62829","57902","2013","274","265","19","2356"
"0500000US39145","Scioto County, Ohio","80277","76128","2406","1171","279","47","246"
"0500000US39147","Seneca County, Ohio","59459","56434","1355","303","298","14","1055"
"0500000US39149","Shelby County, Ohio","48443","46485","949","240","553","39","177"
"0500000US39151","Stark County, Ohio","383898","346221","30070","2795","2707","144","1961"
"0500000US39153","Summit County, Ohio","550998","459731","75298","3598","8992","298","3081"
"0500000US39155","Trumbull County, Ohio","227680","205231","18868","1218","1323","110","930"
"0500000US39157","Tuscarawas County, Ohio","91589","89618","876","456","305","62","272"
"0500000US39159","Union County, Ohio","41336","39337","1268","261","287","18","165"
"0500000US39161","Van Wert County, Ohio","29900","29113","310","86","94","3","294"
"0500000US39163","Vinton County, Ohio","12933","12681","55","158","20","0","19"
"0500000US39165","Warren County, Ohio","159841","151140","4689","788","2389","119","716"
"0500000US39167","Washington County, Ohio","63883","62082","796","443","375","56","131"
"0500000US39169","Wayne County, Ohio","112556","108525","2113","546","925","44","403"
"0500000US39171","Williams County, Ohio","39515","38119","343","226","247","11","569"
"0500000US39173","Wood County, Ohio","122593","116116","1864","739","1514","64","2296"
"0500000US39175","Wyandot County, Ohio","23060","22556","55","72","153","2","222"
"0500000US40001","Adair County, Oklahoma","22636","11698","73","10439","41","15","370"
"0500000US40003","Alfalfa County, Oklahoma","6244","5576","275","275","10","6","102"
"0500000US40005","Atoka County, Oklahoma","14746","11340","863","2352","57","2","132"
"0500000US40007","Beaver County, Oklahoma","5972","5537","25","139","9","2","260"
"0500000US40009","Beckham County, Oklahoma","20264","17639","1162","809","101","15","538"
"0500000US40011","Blaine County, Oklahoma","12491","9472","899","1317","180","215","408"
"0500000US40013","Bryan County, Oklahoma","38335","30953","603","6034","211","25","509"
"0500000US40015","Caddo County, Oklahoma","31535","20859","1136","8379","125","30","1006"
"0500000US40017","Canadian County, Oklahoma","90132","78543","2181","5418","2368","85","1537"
"0500000US40019","Carter County, Oklahoma","47727","37273","3873","5500","347","36","698"
"0500000US40021","Cherokee County, Oklahoma","45822","27059","665","16739","216","36","1107"
"0500000US40023","Choctaw County, Oklahoma","16111","11154","1802","2971","43","9","132"
"0500000US40025","Cimarron County, Oklahoma","3228","2779","21","67","7","1","353"
"0500000US40027","Cleveland County, Oklahoma","217081","181970","8715","15049","7049","269","4029"
"0500000US40029","Coal County, Oklahoma","6401","4883","38","1380","29","2","69"
"0500000US40031","Comanche County, Oklahoma","120833","79303","23746","8039","3678","794","5273"
"0500000US40033","Cotton County, Oklahoma","6820","5780","208","641","17","11","163"
"0500000US40035","Craig County, Oklahoma","16688","11877","590","4037","57","12","115"
"0500000US40037","Creek County, Oklahoma","70931","58747","2015","9180","299","53","637"
"0500000US40039","Custer County, Oklahoma","27015","21998","915","2036","298","25","1743"
"0500000US40041","Delaware County, Oklahoma","39552","28404","109","10562","117","29","331"
"0500000US40043","Dewey County, Oklahoma","4853","4475","13","310","4","2","49"
"0500000US40045","Ellis County, Oklahoma","4141","3990","11","91","4","3","42"
"0500000US40047","Garfield County, Oklahoma","59411","52607","2190","2108","714","362","1430"
"0500000US40049","Garvin County, Oklahoma","28144","23949","792","2779","104","24","496"
"0500000US40051","Grady County, Oklahoma","47087","41165","1560","3356","251","55","700"
"0500000US40053","Grant County, Oklahoma","5216","4966","10","177","14","3","46"
"0500000US40055","Greer County, Oklahoma","6250","5090","569","274","24","3","290"
"0500000US40057","Harmon County, Oklahoma","3347","2443","327","63","9","2","503"
"0500000US40059","Harper County, Oklahoma","3588","3439","1","48","5","2","93"
"0500000US40061","Haskell County, Oklahoma","12513","9870","120","2371","54","8","90"
"0500000US40063","Hughes County, Oklahoma","14928","11017","684","2997","55","8","167"
"0500000US40065","Jackson County, Oklahoma","29456","22454","2511","847","479","82","3083"
"0500000US40067","Jefferson County, Oklahoma","7019","6124","56","523","83","8","225"
"0500000US40069","Johnston County, Oklahoma","11086","8545","217","2116","41","13","154"
"0500000US40071","Kay County, Oklahoma","50053","42277","991","5175","380","47","1183"
"0500000US40073","Kingfisher County, Oklahoma","14320","12630","262","706","43","2","677"
"0500000US40075","Kiowa County, Oklahoma","10491","8770","520","804","54","21","322"
"0500000US40077","Latimer County, Oklahoma","11333","8416","137","2669","28","2","81"
"0500000US40079","Le Flore County, Oklahoma","50588","40987","1208","7300","193","45","855"
"0500000US40081","Lincoln County, Oklahoma","33339","28906","910","3148","133","17","225"
"0500000US40083","Logan County, Oklahoma","34967","28557","3951","1713","182","49","515"
"0500000US40085","Love County, Oklahoma","9145","7724","217","777","47","11","369"
"0500000US40087","McClain County, Oklahoma","28869","25273","241","2481","101","31","742"
"0500000US40089","McCurtain County, Oklahoma","36159","25840","3424","6198","108","10","579"
