"","combined_FIPS","NAMELSAD","total_dev","avg_dem_change","avg_rep_change"
"1665",31091,"Hooker County",1.05106850418384e-06,-0.021251458490909,0.0190644550374371
"1666",31093,"Howard County",0.000135906867762742,-0.0390293025622049,0.0350727395127479
"1667",31095,"Jefferson County",0.000259763275030786,-0.0285571619006269,0.0188700143095022
"1668",31097,"Johnson County",0.000165859190761911,-0.0266100071442041,0.0189297610499441
"1669",31099,"Kearney County",0.000441339979199713,-0.0127350411735071,0.0051557747865135
"1670",31101,"Keith County",0.000745161694499511,-0.0151458929316451,0.0086803254436536
"1671",31103,"Keya Paha County",1.52035267002928e-05,-0.0171348691840945,0.0344304858643942
"1672",31105,"Kimball County",0.000248296348783639,-0.0177730215520913,0.00884764460345858
"1673",31107,"Knox County",0.0001685694527752,-0.0214285343386194,0.0187193598815356
"1674",31109,"Lancaster County",0.0144848992673983,0.00940293120895251,-0.0165178911967253
"1675",31111,"Lincoln County",0.00083365640278955,-0.040949680697113,0.0360113918424302
"1676",31113,"Logan County",5.92684237280157e-06,-0.0187477228401809,0.0168670567307486
"1677",31115,"Loup County",4.762217245027e-05,-0.0243867243867244,0.0219095719095719
"1678",31117,"McPherson County",5.03960749376545e-06,-0.027671987683332,0.0212097885098452
"1679",31119,"Madison County",0.00281306221905727,-0.0066643579676525,-0.00217990093755008
"1680",31121,"Merrick County",0.000488750969688888,-0.0237423252755313,0.0149661079108942
"1681",31123,"Morrill County",0.000171849707414289,-0.0216473470846579,0.0171984898076201
"1682",31125,"Nance County",0.000126039807766265,-0.0312871786036499,0.02856280092554
"1683",31127,"Nemaha County",0.000595762931273724,-0.0167961902862403,0.0058056508112328
"1684",31129,"Nuckolls County",0.000258944097533957,-0.0258799030596001,0.0216228420690148
"1685",31131,"Otoe County",0.00141823126919479,-0.0149687690059453,0.00614940650221282
"1686",31133,"Pawnee County",0.000260363181006418,-0.0333496137594985,0.0292833106697233
"1687",31135,"Perkins County",0.000159431069232566,-0.0141756127346568,0.00766024821788647
"1688",31137,"Phelps County",0.000464250021758886,-0.0200067299568008,0.0117923619593565
"1689",31139,"Pierce County",0.0004507790190309,-0.0181116595563433,0.0127177751214251
"1690",31141,"Platte County",0.00413023803238608,-0.00494908651304236,-0.00178464602619827
"1691",31143,"Polk County",0.000302317143836883,-0.0183736548740537,0.0121841338502032
"1692",31145,"Red Willow County",0.000329069476667901,-0.027914922486215,0.0228148426147791
"1693",31147,"Richardson County",0.000455364924627714,-0.0295079397748682,0.0239196206639963
"1694",31149,"Rock County",7.97518974291409e-05,-0.0174997056399388,0.0124850717397521
"1695",31151,"Saline County",0.000807879529539673,-0.0284238678782594,0.0208097190812239
"1696",31153,"Sarpy County",0.0623425286861454,0.00615517907840975,-0.0199494975366926
"1697",31155,"Saunders County",0.00142139264023108,-0.0218615870024821,0.0144831336540838
"1698",31157,"Scotts Bluff County",0.00287697110361195,-0.0151216080082545,0.00618891844866823
"1699",31159,"Seward County",0.000807749434535918,-0.0210032242816722,0.0133000629426532
"1700",31161,"Sheridan County",8.00566622335044e-05,-0.0105319751933849,0.00765442213161605
"1701",31163,"Sherman County",0.00013206189270161,-0.0286610749953859,0.0255870229477267
"1702",31165,"Sioux County",1.58944500417198e-05,-0.00506620027752082,0.000130087881591134
"1703",31167,"Stanton County",0.000612273593903354,-0.0130627264196817,0.00463096733352616
"1704",31169,"Thayer County",0.000230450903158055,-0.0219046417697443,0.0162953522941725
"1705",31171,"Thomas County",6.77676728191206e-06,-0.0157261571166296,0.0106016684381744
"1706",31173,"Thurston County",0.000534419190283866,-0.000917483741318587,3.45048417199623e-07
"1707",31175,"Valley County",0.000427884702279238,-0.0259702820589128,0.0239528128234649
"1708",31177,"Washington County",0.00367281604577656,-0.0133662547548701,0.00446496302443131
"1709",31179,"Wayne County",0.00098570267583422,-0.00823185978232814,0.00228191140411252
"1710",31181,"Webster County",5.09813003216342e-05,-0.0302750401859087,0.0273199460575667
"1711",31183,"Wheeler County",7.04509199349421e-05,-0.0135761589403973,0.00897956277148759
"1712",31185,"York County",0.00154891487581992,-0.00798439324756206,-0.00223729211576745
"1713",32001,"Churchill County",0.000332343617495375,-0.0115700816614731,0.00223764385819267
"1714",32003,"Clark County",0.0116933432149774,0.00280610652829316,-0.00750869649422209
"1715",32005,"Douglas County",0.00211929654580118,-0.00539327681075162,0.000449120129470376
